customer_id,contract_type,tenure_months,monthly_charge,support_tickets,internet_type,paperless_billing,auto_payment,churned
CU-10344,รายเดือน,64,464.19,0,ไฟเบอร์,ไม่,ใช่,1
CU-10345,2 ปี,10,962.45,3,ไฟเบอร์,ไม่,ไม่,1
CU-10346,รายเดือน,23,627.39,1,ไฟเบอร์,ไม่,ไม่,1
CU-10347,รายเดือน,57,644.25,0,ADSL,ไม่,ใช่,0
CU-10348,2 ปี,50,387.86,2,ADSL,ใช่,ใช่,0
CU-10349,1 ปี,16,1125.23,1,ADSL,ไม่,ใช่,0
CU-10350,1 ปี,32,1357.06,3,ไฟเบอร์,ใช่,ไม่,0
CU-10351,รายเดือน,12,359.18,3,ADSL,ไม่,ไม่,0
CU-10352,1 ปี,7,548.76,1,ไฟเบอร์,ใช่,ใช่,0
CU-10353,1 ปี,23,979.16,0,ไฟเบอร์,ใช่,ใช่,0
CU-10354,รายเดือน,43,904.58,5,ไฟเบอร์,ใช่,ใช่,1
CU-10355,รายเดือน,3,1480.79,1,ไฟเบอร์,ใช่,ไม่,1
CU-10356,รายเดือน,53,820.61,2,ไฟเบอร์,ใช่,ใช่,1
CU-10357,1 ปี,5,433.43,3,ADSL,ใช่,ไม่,1
CU-10358,1 ปี,21,1490.72,1,ไฟเบอร์,ไม่,ไม่,1
CU-10359,2 ปี,50,343.94,0,ADSL,ใช่,ใช่,0
CU-10360,รายเดือน,58,719.06,2,ไฟเบอร์,ไม่,ไม่,1
CU-10361,รายเดือน,37,795.99,0,ADSL,ไม่,ใช่,0
CU-10362,รายเดือน,55,546.83,0,ADSL,ใช่,ไม่,0
CU-10363,2 ปี,15,370.50,2,ไฟเบอร์,ใช่,ใช่,0
CU-10364,1 ปี,68,357.41,0,ไฟเบอร์,ไม่,ใช่,0
CU-10365,รายเดือน,41,956.39,3,ADSL,ไม่,ไม่,1
CU-10366,รายเดือน,59,1485.73,0,ADSL,ใช่,ใช่,1
CU-10367,2 ปี,36,960.08,2,ไฟเบอร์,ใช่,ใช่,0
CU-10368,2 ปี,38,839.60,1,ไฟเบอร์,ไม่,ใช่,0
CU-10369,1 ปี,38,703.94,3,ADSL,ไม่,ไม่,0
CU-10370,1 ปี,15,1045.00,4,ไฟเบอร์,ใช่,ใช่,1
CU-10371,2 ปี,51,743.46,1,ADSL,ใช่,ใช่,0
CU-10372,1 ปี,31,1549.82,0,ADSL,ไม่,ใช่,0
CU-10373,2 ปี,7,1324.99,1,ไฟเบอร์,ไม่,ไม่,0
CU-10374,รายเดือน,17,1283.03,5,ไฟเบอร์,ไม่,ไม่,1
CU-10375,2 ปี,51,301.25,3,ไฟเบอร์,ไม่,ไม่,0
CU-10376,1 ปี,36,964.61,1,ไฟเบอร์,ไม่,ไม่,0
CU-10377,รายเดือน,10,1306.49,0,ไฟเบอร์,ใช่,ใช่,1
CU-10378,2 ปี,20,349.41,3,ไฟเบอร์,ไม่,ใช่,0
CU-10379,2 ปี,34,381.56,0,ADSL,ใช่,ใช่,0
CU-10380,รายเดือน,22,1230.95,2,ไฟเบอร์,ใช่,ไม่,1
CU-10381,รายเดือน,26,444.60,0,ADSL,ใช่,ใช่,0
CU-10382,รายเดือน,34,1445.85,1,ไฟเบอร์,ไม่,ไม่,1
CU-10383,รายเดือน,25,1563.63,0,ADSL,ใช่,ใช่,0
CU-10384,2 ปี,57,1563.59,5,ไฟเบอร์,ไม่,ใช่,0
CU-10385,2 ปี,21,813.76,2,ไฟเบอร์,ใช่,ไม่,0
CU-10386,รายเดือน,53,1454.97,4,ADSL,ใช่,ใช่,0
CU-10387,รายเดือน,26,842.27,2,ADSL,ไม่,ใช่,1
CU-10388,2 ปี,25,1514.37,3,ADSL,ไม่,ใช่,0
CU-10389,1 ปี,10,917.58,2,ADSL,ใช่,ไม่,0
CU-10390,1 ปี,10,1038.74,1,ADSL,ใช่,ไม่,0
CU-10391,2 ปี,32,317.66,1,ADSL,ใช่,ไม่,0
CU-10392,รายเดือน,63,1267.11,2,ไฟเบอร์,ไม่,ไม่,0
CU-10393,รายเดือน,27,1138.96,5,ADSL,ไม่,ไม่,1
CU-10394,รายเดือน,46,1536.63,0,ADSL,ใช่,ใช่,0
CU-10395,รายเดือน,30,1070.20,5,ADSL,ใช่,ไม่,1
CU-10396,2 ปี,72,1588.44,0,ADSL,ไม่,ไม่,0
CU-10397,2 ปี,37,1098.31,0,ADSL,ใช่,ใช่,0
CU-10398,รายเดือน,32,1534.05,0,ไฟเบอร์,ไม่,ใช่,0
CU-10399,1 ปี,64,1020.60,1,ไฟเบอร์,ใช่,ไม่,0
CU-10400,1 ปี,21,412.28,1,ไฟเบอร์,ไม่,ไม่,0
CU-10401,รายเดือน,63,1228.41,0,ADSL,ไม่,ไม่,0
CU-10402,รายเดือน,49,408.47,0,ไฟเบอร์,ใช่,ใช่,1
CU-10403,รายเดือน,72,977.27,0,ADSL,ใช่,ใช่,0
CU-10404,รายเดือน,23,935.02,1,ไฟเบอร์,ใช่,ไม่,0
CU-10405,2 ปี,52,723.31,0,ADSL,ใช่,ใช่,0
CU-10406,1 ปี,51,372.15,1,ADSL,ใช่,ใช่,0
CU-10407,1 ปี,72,1100.62,1,ไฟเบอร์,ไม่,ใช่,0
CU-10408,รายเดือน,66,744.09,0,ไฟเบอร์,ไม่,ใช่,0
CU-10409,รายเดือน,22,1427.34,3,ไฟเบอร์,ใช่,ไม่,1
CU-10410,รายเดือน,50,1020.53,0,ไฟเบอร์,ใช่,ใช่,0
CU-10411,รายเดือน,36,1160.09,0,ไฟเบอร์,ไม่,ใช่,0
CU-10412,2 ปี,67,756.01,1,ADSL,ไม่,ไม่,0
CU-10413,รายเดือน,6,895.65,2,ไฟเบอร์,ใช่,ใช่,1
CU-10414,1 ปี,63,1366.37,1,ADSL,ใช่,ใช่,0
CU-10415,1 ปี,19,1041.31,1,ไฟเบอร์,ใช่,ใช่,0
CU-10416,2 ปี,50,1159.85,0,ไฟเบอร์,ใช่,ใช่,0
CU-10417,1 ปี,41,598.72,0,ไฟเบอร์,ใช่,ใช่,0
CU-10418,2 ปี,36,904.13,0,ไฟเบอร์,ไม่,ไม่,0
CU-10419,รายเดือน,69,1306.67,3,ADSL,ไม่,ใช่,1
CU-10420,รายเดือน,69,624.54,4,ไฟเบอร์,ไม่,ไม่,1
CU-10421,รายเดือน,40,675.76,1,ไฟเบอร์,ใช่,ไม่,1
CU-10422,รายเดือน,50,461.12,3,ไฟเบอร์,ใช่,ใช่,1
CU-10423,รายเดือน,67,417.91,3,ไฟเบอร์,ไม่,ไม่,1
CU-10424,รายเดือน,35,1173.93,1,ADSL,ใช่,ใช่,0
CU-10425,รายเดือน,40,1324.59,0,ไฟเบอร์,ใช่,ใช่,0
CU-10426,2 ปี,40,1394.89,3,ADSL,ใช่,ใช่,0
CU-10427,1 ปี,13,660.83,2,ADSL,ใช่,ไม่,0
CU-10428,รายเดือน,58,1571.94,1,ไฟเบอร์,ไม่,ไม่,1
CU-10429,2 ปี,22,1002.96,0,ADSL,ใช่,ไม่,0
CU-10430,รายเดือน,71,980.84,0,ไฟเบอร์,ใช่,ไม่,0
CU-10431,1 ปี,50,736.85,3,ไฟเบอร์,ไม่,ใช่,0
CU-10432,รายเดือน,8,1393.25,4,ไฟเบอร์,ใช่,ไม่,1
CU-10433,รายเดือน,13,1524.27,1,ไฟเบอร์,ใช่,ใช่,1
CU-10434,รายเดือน,10,659.38,0,ไฟเบอร์,ไม่,ไม่,0
CU-10435,1 ปี,70,700.13,0,ไฟเบอร์,ใช่,ไม่,0
CU-10436,รายเดือน,4,1342.70,2,ไฟเบอร์,ใช่,ใช่,1
CU-10437,รายเดือน,24,638.25,2,ไฟเบอร์,ใช่,ใช่,0
CU-10438,2 ปี,10,447.87,2,ADSL,ไม่,ใช่,0
CU-10439,รายเดือน,20,874.90,1,ไฟเบอร์,ไม่,ใช่,0
CU-10440,รายเดือน,30,829.28,0,ไฟเบอร์,ไม่,ไม่,0
CU-10441,รายเดือน,7,1018.43,1,ไฟเบอร์,ใช่,ใช่,1
CU-10442,รายเดือน,50,862.65,0,ADSL,ใช่,ใช่,0
CU-10443,รายเดือน,30,544.31,0,ไฟเบอร์,ใช่,ใช่,0
CU-10444,รายเดือน,62,1190.50,0,ADSL,ใช่,ไม่,0
CU-10445,รายเดือน,12,1259.58,3,ไฟเบอร์,ใช่,ไม่,1
CU-10446,รายเดือน,13,1577.79,1,ADSL,ใช่,ใช่,1
CU-10447,1 ปี,71,702.34,3,ADSL,ใช่,ใช่,0
CU-10448,1 ปี,46,1257.61,0,ADSL,ไม่,ไม่,0
CU-10449,2 ปี,26,1066.05,0,ไฟเบอร์,ไม่,ไม่,0
CU-10450,2 ปี,46,1246.79,3,ADSL,ใช่,ไม่,1
CU-10451,2 ปี,7,1068.83,2,ADSL,ใช่,ไม่,0
CU-10452,2 ปี,69,1413.58,0,ADSL,ใช่,ไม่,0
CU-10453,2 ปี,9,888.59,0,ไฟเบอร์,ใช่,ใช่,0
CU-10454,รายเดือน,20,377.28,0,ไฟเบอร์,ใช่,ใช่,0
CU-10455,1 ปี,20,950.70,1,ADSL,ไม่,ใช่,1
CU-10456,รายเดือน,44,969.92,0,ADSL,ใช่,ไม่,0
CU-10457,2 ปี,37,1062.47,1,ไฟเบอร์,ใช่,ใช่,0
CU-10458,รายเดือน,42,1012.13,4,ไฟเบอร์,ใช่,ใช่,1
CU-10459,1 ปี,50,1151.59,2,ADSL,ไม่,ไม่,0
CU-10460,1 ปี,20,1264.28,1,ไฟเบอร์,ใช่,ใช่,0
CU-10461,รายเดือน,15,430.11,2,ไฟเบอร์,ใช่,ไม่,0
CU-10462,รายเดือน,60,1581.99,0,ไฟเบอร์,ไม่,ใช่,1
CU-10463,รายเดือน,11,1124.75,2,ADSL,ไม่,ไม่,1
CU-10464,2 ปี,37,1075.92,4,ไฟเบอร์,ใช่,ไม่,0
CU-10465,รายเดือน,43,900.41,0,ADSL,ใช่,ไม่,1
CU-10466,รายเดือน,9,923.91,0,ADSL,ไม่,ไม่,1
CU-10467,รายเดือน,62,1250.88,0,ไฟเบอร์,ไม่,ใช่,1
CU-10468,รายเดือน,53,1428.22,1,ADSL,ใช่,ใช่,0
CU-10469,รายเดือน,66,1552.47,0,ไฟเบอร์,ใช่,ใช่,0
CU-10470,รายเดือน,27,863.92,0,ADSL,ใช่,ไม่,1
CU-10471,รายเดือน,64,761.04,1,ADSL,ไม่,ใช่,0
CU-10472,1 ปี,60,1570.39,1,ADSL,ไม่,ไม่,0
CU-10473,1 ปี,70,1446.20,4,ไฟเบอร์,ใช่,ไม่,0
CU-10474,รายเดือน,16,1106.29,2,ADSL,ใช่,ไม่,1
CU-10475,รายเดือน,64,1358.64,0,ไฟเบอร์,ไม่,ไม่,0
CU-10476,รายเดือน,12,1134.37,3,ไฟเบอร์,ไม่,ใช่,1
CU-10477,รายเดือน,1,1397.60,0,ADSL,ใช่,ใช่,1
CU-10478,รายเดือน,40,858.52,1,ไฟเบอร์,ไม่,ไม่,1
CU-10479,1 ปี,54,593.47,3,ไฟเบอร์,ไม่,ใช่,0
CU-10480,1 ปี,70,1023.57,0,ไฟเบอร์,ใช่,ใช่,0
CU-10481,2 ปี,6,1386.33,1,ไฟเบอร์,ใช่,ใช่,0
CU-10482,รายเดือน,39,727.03,2,ไฟเบอร์,ใช่,ใช่,0
CU-10483,รายเดือน,1,528.72,4,ADSL,ใช่,ใช่,1
CU-10484,รายเดือน,65,531.04,4,ไฟเบอร์,ไม่,ใช่,0
CU-10485,รายเดือน,45,1342.84,0,ADSL,ไม่,ใช่,0
CU-10486,รายเดือน,34,725.65,0,ADSL,ใช่,ใช่,0
CU-10487,รายเดือน,7,1193.57,2,ADSL,ใช่,ใช่,1
CU-10488,2 ปี,43,790.05,1,ADSL,ไม่,ใช่,0
CU-10489,2 ปี,72,429.34,0,ADSL,ใช่,ใช่,0
CU-10490,2 ปี,4,1141.03,0,ADSL,ใช่,ใช่,0
CU-10491,2 ปี,28,870.85,0,ADSL,ไม่,ไม่,0
CU-10492,2 ปี,31,369.19,1,ไฟเบอร์,ไม่,ใช่,0
CU-10493,2 ปี,26,1140.56,2,ADSL,ใช่,ไม่,0
CU-10494,รายเดือน,58,749.74,0,ADSL,ไม่,ใช่,0
CU-10495,1 ปี,39,1222.00,0,ไฟเบอร์,ใช่,ไม่,0
CU-10496,2 ปี,39,589.20,4,ไฟเบอร์,ใช่,ไม่,0
CU-10497,1 ปี,35,538.75,3,ไฟเบอร์,ใช่,ใช่,0
CU-10498,รายเดือน,37,1340.85,2,ไฟเบอร์,ใช่,ไม่,0
CU-10499,2 ปี,42,1018.19,4,ADSL,ใช่,ใช่,0
CU-10500,1 ปี,36,1550.41,2,ADSL,ใช่,ไม่,0
CU-10501,รายเดือน,52,939.04,3,ADSL,ใช่,ใช่,0
CU-10502,รายเดือน,1,367.10,0,ADSL,ไม่,ใช่,1
CU-10503,1 ปี,24,1317.40,2,ไฟเบอร์,ใช่,ใช่,0
CU-10504,1 ปี,40,1515.66,0,ADSL,ใช่,ใช่,0
CU-10505,2 ปี,63,952.25,0,ADSL,ไม่,ใช่,0
CU-10506,1 ปี,26,853.73,0,ADSL,ไม่,ไม่,0
CU-10507,2 ปี,40,695.31,0,ไฟเบอร์,ไม่,ไม่,0
CU-10508,2 ปี,71,1179.86,0,ADSL,ใช่,ไม่,0
CU-10509,1 ปี,32,959.32,0,ADSL,ใช่,ใช่,0
CU-10510,รายเดือน,70,1084.19,1,ไฟเบอร์,ไม่,ไม่,1
CU-10511,1 ปี,68,853.30,1,ไฟเบอร์,ใช่,ไม่,0
CU-10512,รายเดือน,2,796.81,3,ไฟเบอร์,ไม่,ใช่,1
CU-10513,รายเดือน,37,1038.85,1,ADSL,ไม่,ไม่,0
CU-10514,1 ปี,24,401.02,3,ADSL,ใช่,ใช่,0
CU-10515,2 ปี,42,1330.86,2,ADSL,ไม่,ใช่,0
CU-10516,รายเดือน,14,556.81,2,ADSL,ไม่,ไม่,1
CU-10517,2 ปี,66,1225.50,1,ไฟเบอร์,ใช่,ใช่,0
CU-10518,รายเดือน,37,817.31,0,ไฟเบอร์,ใช่,ใช่,1
CU-10519,1 ปี,66,971.00,1,ADSL,ใช่,ไม่,0
CU-10520,2 ปี,57,1048.49,3,ADSL,ไม่,ไม่,0
CU-10521,รายเดือน,60,1218.35,0,ADSL,ใช่,ใช่,0
CU-10522,1 ปี,1,1406.14,3,ไฟเบอร์,ใช่,ใช่,1
CU-10523,2 ปี,55,411.48,0,ADSL,ใช่,ไม่,0
CU-10524,1 ปี,22,1576.20,0,ไฟเบอร์,ไม่,ไม่,0
CU-10525,รายเดือน,14,1048.69,0,ไฟเบอร์,ใช่,ใช่,1
CU-10526,รายเดือน,46,781.63,0,ไฟเบอร์,ใช่,ใช่,1
CU-10527,1 ปี,5,1223.90,0,ไฟเบอร์,ใช่,ใช่,1
CU-10528,รายเดือน,36,1566.48,0,ADSL,ใช่,ใช่,0
CU-10529,รายเดือน,10,1083.60,0,ไฟเบอร์,ไม่,ใช่,1
CU-10530,รายเดือน,52,1097.98,0,ADSL,ใช่,ไม่,1
CU-10531,1 ปี,25,878.45,1,ADSL,ใช่,ใช่,0
CU-10532,รายเดือน,25,1250.16,0,ไฟเบอร์,ไม่,ไม่,0
CU-10533,รายเดือน,17,462.35,1,ไฟเบอร์,ใช่,ใช่,1
CU-10534,รายเดือน,40,965.39,0,ไฟเบอร์,ใช่,ใช่,0
CU-10535,รายเดือน,12,1574.23,1,ไฟเบอร์,ใช่,ไม่,1
CU-10536,รายเดือน,50,424.75,0,ADSL,ไม่,ใช่,0
CU-10537,รายเดือน,12,300.63,1,ไฟเบอร์,ไม่,ใช่,0
CU-10538,1 ปี,38,746.27,0,ADSL,ไม่,ไม่,1
CU-10539,1 ปี,21,1404.78,0,ADSL,ใช่,ไม่,0
CU-10540,รายเดือน,30,756.40,4,ADSL,ใช่,ไม่,1
CU-10541,1 ปี,2,732.92,1,ADSL,ไม่,ไม่,0
CU-10542,1 ปี,50,301.06,1,ไฟเบอร์,ใช่,ใช่,0
CU-10543,รายเดือน,2,1442.45,1,ADSL,ไม่,ไม่,1
CU-10544,1 ปี,47,517.45,0,ADSL,ใช่,ใช่,0
CU-10545,รายเดือน,61,1273.63,0,ไฟเบอร์,ไม่,ไม่,1
CU-10546,รายเดือน,67,1095.54,2,ไฟเบอร์,ใช่,ใช่,1
CU-10547,1 ปี,64,466.47,1,ไฟเบอร์,ไม่,ไม่,0
CU-10548,รายเดือน,3,599.46,3,ADSL,ไม่,ไม่,1
CU-10549,1 ปี,62,1266.31,0,ADSL,ไม่,ไม่,0
CU-10550,1 ปี,28,1034.22,3,ไฟเบอร์,ใช่,ใช่,0
CU-10551,2 ปี,58,1078.09,2,ADSL,ไม่,ใช่,0
CU-10552,1 ปี,45,396.04,4,ADSL,ใช่,ใช่,0
CU-10553,รายเดือน,3,961.08,1,ไฟเบอร์,ไม่,ไม่,1
CU-10554,รายเดือน,52,930.02,2,ADSL,ไม่,ไม่,1
CU-10555,รายเดือน,40,483.27,2,ADSL,ใช่,ใช่,0
CU-10556,รายเดือน,40,481.50,1,ไฟเบอร์,ใช่,ใช่,1
CU-10557,2 ปี,65,1338.35,3,ไฟเบอร์,ใช่,ใช่,0
CU-10558,2 ปี,54,1251.48,1,ไฟเบอร์,ใช่,ใช่,0
CU-10559,รายเดือน,33,931.38,0,ADSL,ใช่,ไม่,0
CU-10560,1 ปี,35,662.45,3,ADSL,ไม่,ไม่,0
CU-10561,รายเดือน,54,1071.72,1,ADSL,ไม่,ไม่,0
CU-10562,1 ปี,48,1118.07,0,ADSL,ใช่,ไม่,0
CU-10563,รายเดือน,32,902.11,5,ไฟเบอร์,ไม่,ใช่,1
CU-10564,1 ปี,7,1258.72,0,ไฟเบอร์,ไม่,ไม่,0
CU-10565,2 ปี,36,471.10,1,ADSL,ใช่,ใช่,0
CU-10566,1 ปี,6,1548.52,0,ADSL,ใช่,ใช่,1
CU-10567,1 ปี,43,1293.58,5,ไฟเบอร์,ใช่,ใช่,0
CU-10568,2 ปี,45,564.31,1,ADSL,ไม่,ไม่,0
CU-10569,รายเดือน,66,755.10,4,ADSL,ใช่,ไม่,0
CU-10570,รายเดือน,68,1116.41,1,ADSL,ไม่,ไม่,0
CU-10571,2 ปี,48,1180.63,0,ไฟเบอร์,ใช่,ไม่,0
CU-10572,รายเดือน,38,1273.08,0,ADSL,ใช่,ใช่,0
CU-10573,รายเดือน,17,1428.74,0,ADSL,ไม่,ไม่,1
CU-10574,รายเดือน,27,588.56,3,ADSL,ไม่,ไม่,1
CU-10575,รายเดือน,30,1517.24,0,ADSL,ไม่,ใช่,1
CU-10576,2 ปี,9,1281.40,1,ADSL,ไม่,ใช่,0
CU-10577,รายเดือน,57,594.36,1,ไฟเบอร์,ไม่,ใช่,0
CU-10578,2 ปี,11,506.91,0,ADSL,ใช่,ใช่,0
CU-10579,1 ปี,32,1528.62,2,ไฟเบอร์,ใช่,ไม่,0
CU-10580,รายเดือน,40,640.46,0,ADSL,ใช่,ใช่,0
CU-10581,1 ปี,28,783.86,4,ไฟเบอร์,ไม่,ไม่,0
CU-10582,2 ปี,59,1234.82,1,ไฟเบอร์,ใช่,ใช่,0
CU-10583,รายเดือน,68,609.14,1,ไฟเบอร์,ใช่,ใช่,0
CU-10584,รายเดือน,37,831.54,0,ไฟเบอร์,ใช่,ใช่,1
CU-10585,รายเดือน,48,639.90,1,ADSL,ใช่,ใช่,0
CU-10586,1 ปี,21,726.84,0,ADSL,ใช่,ไม่,0
CU-10587,1 ปี,61,1146.49,0,ไฟเบอร์,ไม่,ไม่,0
CU-10588,2 ปี,54,1262.76,1,ไฟเบอร์,ใช่,ใช่,0
CU-10589,1 ปี,52,597.55,0,ADSL,ใช่,ใช่,0
CU-10590,2 ปี,5,1351.25,1,ADSL,ไม่,ใช่,0
CU-10591,รายเดือน,7,1376.26,2,ADSL,ใช่,ไม่,1
CU-10592,2 ปี,31,847.34,2,ไฟเบอร์,ใช่,ไม่,0
CU-10593,2 ปี,71,794.35,1,ไฟเบอร์,ใช่,ใช่,0
CU-10594,1 ปี,45,711.86,0,ADSL,ไม่,ไม่,0
CU-10595,2 ปี,8,857.84,3,ไฟเบอร์,ใช่,ใช่,0
CU-10596,รายเดือน,40,505.78,1,ไฟเบอร์,ใช่,ไม่,0
CU-10597,1 ปี,4,1031.46,2,ADSL,ใช่,ใช่,0
CU-10598,รายเดือน,21,869.91,2,ADSL,ใช่,ไม่,1
CU-10599,รายเดือน,17,1191.37,0,ไฟเบอร์,ใช่,ใช่,0
CU-10600,1 ปี,19,310.84,4,ไฟเบอร์,ใช่,ใช่,0
CU-10601,รายเดือน,57,335.75,2,ADSL,ไม่,ใช่,0
CU-10602,รายเดือน,22,450.46,0,ADSL,ใช่,ใช่,0
CU-10603,รายเดือน,30,429.31,4,ADSL,ใช่,ไม่,0
CU-10604,2 ปี,12,1511.27,4,ADSL,ใช่,ใช่,0
CU-10605,1 ปี,29,1322.75,1,ADSL,ไม่,ไม่,0
CU-10606,1 ปี,44,1518.65,4,ADSL,ใช่,ใช่,0
CU-10607,2 ปี,3,575.63,0,ADSL,ไม่,ไม่,0
CU-10608,2 ปี,25,891.52,3,ไฟเบอร์,ใช่,ไม่,0
CU-10609,1 ปี,3,774.20,5,ไฟเบอร์,ไม่,ใช่,0
