sales_date,store_id,region,net_amount,transactions
2023-03-15,S-01,ภาคกลาง,68352.19,219
2023-03-15,S-02,ภาคกลาง,68352.19,249
2023-03-15,S-03,ภาคอีสาน,38732.91,171
2023-03-15,S-04,ภาคอีสาน,38732.91,162
2023-03-15,S-05,ภาคเหนือ,41011.31,221
2023-03-15,S-06,ภาคใต้,36454.5,126
2023-03-15,S-90,ภาคกลาง,68352.19,270
2023-03-16,S-01,ภาคกลาง,62848.32,300
2023-03-16,S-02,ภาคกลาง,62848.32,196
2023-03-16,S-03,ภาคอีสาน,35614.05,112
2023-03-16,S-04,ภาคอีสาน,35614.05,122
2023-03-16,S-05,ภาคเหนือ,37708.99,168
2023-03-16,S-06,ภาคใต้,33519.1,120
2023-03-16,S-90,ภาคกลาง,62848.32,336
2023-03-17,S-01,ภาคกลาง,63388.53,340
2023-03-17,S-02,ภาคกลาง,63388.53,345
2023-03-17,S-03,ภาคอีสาน,35920.17,126
2023-03-17,S-04,ภาคอีสาน,35920.17,174
2023-03-17,S-05,ภาคเหนือ,38033.12,147
2023-03-17,S-06,ภาคใต้,33807.22,108
2023-03-17,S-90,ภาคกลาง,63388.53,242
2023-03-18,S-01,ภาคกลาง,85795.22,359
2023-03-18,S-02,ภาคกลาง,85795.22,356
2023-03-18,S-03,ภาคอีสาน,48617.29,162
2023-03-18,S-04,ภาคอีสาน,48617.29,259
2023-03-18,S-05,ภาคเหนือ,51477.13,212
2023-03-18,S-06,ภาคใต้,45757.45,188
2023-03-18,S-90,ภาคกลาง,85795.22,429
2023-03-19,S-01,ภาคกลาง,87056.5,299
2023-03-19,S-02,ภาคกลาง,87056.5,302
2023-03-19,S-03,ภาคอีสาน,49332.02,252
2023-03-19,S-04,ภาคอีสาน,49332.02,253
2023-03-19,S-05,ภาคเหนือ,52233.9,181
2023-03-19,S-06,ภาคใต้,46430.13,158
2023-03-19,S-90,ภาคกลาง,87056.5,445
2023-03-20,S-01,ภาคกลาง,58700.93,201
2023-03-20,S-02,ภาคกลาง,58700.93,237
2023-03-20,S-03,ภาคอีสาน,33263.86,177
2023-03-20,S-04,ภาคอีสาน,33263.86,111
2023-03-20,S-05,ภาคเหนือ,35220.56,151
2023-03-20,S-06,ภาคใต้,31307.16,107
2023-03-20,S-90,ภาคกลาง,58700.93,310
2023-03-21,S-01,ภาคกลาง,56208.28,183
2023-03-21,S-02,ภาคกลาง,56208.28,222
2023-03-21,S-03,ภาคอีสาน,31851.36,116
2023-03-21,S-04,ภาคอีสาน,31851.36,101
2023-03-21,S-05,ภาคเหนือ,33724.97,106
2023-03-21,S-06,ภาคใต้,29977.75,111
2023-03-21,S-90,ภาคกลาง,56208.28,185
2023-03-22,S-01,ภาคกลาง,62069.64,251
2023-03-22,S-02,ภาคกลาง,62069.64,328
2023-03-22,S-03,ภาคอีสาน,35172.8,151
2023-03-22,S-04,ภาคอีสาน,35172.8,134
2023-03-22,S-05,ภาคเหนือ,37241.79,164
2023-03-22,S-06,ภาคใต้,33103.81,166
2023-03-22,S-90,ภาคกลาง,62069.64,198
2023-03-23,S-01,ภาคกลาง,66597.92,221
2023-03-23,S-02,ภาคกลาง,66597.92,260
2023-03-23,S-03,ภาคอีสาน,37738.82,126
2023-03-23,S-04,ภาคอีสาน,37738.82,153
2023-03-23,S-05,ภาคเหนือ,39958.75,163
2023-03-23,S-06,ภาคใต้,35518.89,144
2023-03-23,S-90,ภาคกลาง,66597.92,349
2023-03-24,S-01,ภาคกลาง,67970.84,314
2023-03-24,S-02,ภาคกลาง,67970.84,299
2023-03-24,S-03,ภาคอีสาน,38516.81,206
2023-03-24,S-04,ภาคอีสาน,38516.81,161
2023-03-24,S-05,ภาคเหนือ,40782.5,169
2023-03-24,S-06,ภาคใต้,36251.11,118
2023-03-24,S-90,ภาคกลาง,67970.84,237
2023-03-25,S-01,ภาคกลาง,95620.48,373
2023-03-25,S-02,ภาคกลาง,95620.48,368
2023-03-25,S-03,ภาคอีสาน,54184.94,241
2023-03-25,S-04,ภาคอีสาน,54184.94,190
2023-03-25,S-05,ภาคเหนือ,57372.29,185
2023-03-25,S-06,ภาคใต้,50997.59,257
2023-03-25,S-90,ภาคกลาง,95620.48,518
2023-03-26,S-01,ภาคกลาง,96570.2,319
2023-03-26,S-02,ภาคกลาง,96570.2,412
2023-03-26,S-03,ภาคอีสาน,54723.11,178
2023-03-26,S-04,ภาคอีสาน,54723.11,288
2023-03-26,S-05,ภาคเหนือ,57942.12,211
2023-03-26,S-06,ภาคใต้,51504.11,232
2023-03-26,S-90,ภาคกลาง,96570.2,468
2023-03-27,S-01,ภาคกลาง,60822.73,198
2023-03-27,S-02,ภาคกลาง,60822.73,302
2023-03-27,S-03,ภาคอีสาน,34466.22,128
2023-03-27,S-04,ภาคอีสาน,34466.22,156
2023-03-27,S-05,ภาคเหนือ,36493.64,133
2023-03-27,S-06,ภาคใต้,32438.79,172
2023-03-27,S-90,ภาคกลาง,60822.73,198
2023-03-28,S-01,ภาคกลาง,64014.61,305
2023-03-28,S-02,ภาคกลาง,64014.61,244
2023-03-28,S-03,ภาคอีสาน,36274.95,150
2023-03-28,S-04,ภาคอีสาน,36274.95,148
2023-03-28,S-05,ภาคเหนือ,38408.77,192
2023-03-28,S-06,ภาคใต้,34141.13,118
2023-03-28,S-90,ภาคกลาง,64014.61,200
2023-03-29,S-01,ภาคกลาง,67398.84,226
2023-03-29,S-02,ภาคกลาง,67398.84,357
2023-03-29,S-03,ภาคอีสาน,38192.67,187
2023-03-29,S-04,ภาคอีสาน,38192.67,122
2023-03-29,S-05,ภาคเหนือ,40439.3,198
2023-03-29,S-06,ภาคใต้,35946.05,127
2023-03-29,S-90,ภาคกลาง,67398.84,354
2023-03-30,S-01,ภาคกลาง,71178.43,267
2023-03-30,S-02,ภาคกลาง,71178.43,258
2023-03-30,S-03,ภาคอีสาน,40334.45,163
2023-03-30,S-04,ภาคอีสาน,40334.45,151
2023-03-30,S-05,ภาคเหนือ,42707.06,219
2023-03-30,S-06,ภาคใต้,37961.83,135
2023-03-30,S-90,ภาคกลาง,71178.43,262
2023-03-31,S-01,ภาคกลาง,72342.46,270
2023-03-31,S-02,ภาคกลาง,72342.46,249
2023-03-31,S-03,ภาคอีสาน,40994.06,138
2023-03-31,S-04,ภาคอีสาน,40994.06,144
2023-03-31,S-05,ภาคเหนือ,43405.48,175
2023-03-31,S-06,ภาคใต้,38582.65,127
2023-03-31,S-90,ภาคกลาง,72342.46,314
2023-04-01,S-01,ภาคกลาง,97538.07,519
2023-04-01,S-02,ภาคกลาง,97538.07,382
2023-04-01,S-03,ภาคอีสาน,55271.57,218
2023-04-01,S-04,ภาคอีสาน,55271.57,215
2023-04-01,S-05,ภาคเหนือ,58522.84,236
2023-04-01,S-06,ภาคใต้,52020.3,166
2023-04-01,S-90,ภาคกลาง,97538.07,519
2023-04-02,S-01,ภาคกลาง,97294.26,425
2023-04-02,S-02,ภาคกลาง,97294.26,452
2023-04-02,S-03,ภาคอีสาน,55133.41,188
2023-04-02,S-04,ภาคอีสาน,55133.41,235
2023-04-02,S-05,ภาคเหนือ,58376.55,191
2023-04-02,S-06,ภาคใต้,51890.27,210
2023-04-02,S-90,ภาคกลาง,97294.26,306
2023-04-03,S-01,ภาคกลาง,69653.56,228
2023-04-03,S-02,ภาคกลาง,69653.56,328
2023-04-03,S-03,ภาคอีสาน,39470.35,209
2023-04-03,S-04,ภาคอีสาน,39470.35,148
2023-04-03,S-05,ภาคเหนือ,41792.14,137
2023-04-03,S-06,ภาคใต้,37148.57,122
2023-04-03,S-90,ภาคกลาง,69653.56,378
2023-04-04,S-01,ภาคกลาง,60229.19,229
2023-04-04,S-02,ภาคกลาง,60229.19,195
2023-04-04,S-03,ภาคอีสาน,34129.88,113
2023-04-04,S-04,ภาคอีสาน,34129.88,181
2023-04-04,S-05,ภาคเหนือ,36137.52,188
2023-04-04,S-06,ภาคใต้,32122.24,170
2023-04-04,S-90,ภาคกลาง,60229.19,208
2023-04-05,S-01,ภาคกลาง,63766.59,242
2023-04-05,S-02,ภาคกลาง,63766.59,259
2023-04-05,S-03,ภาคอีสาน,36134.4,117
2023-04-05,S-04,ภาคอีสาน,36134.4,182
2023-04-05,S-05,ภาคเหนือ,38259.95,130
2023-04-05,S-06,ภาคใต้,34008.85,139
2023-04-05,S-90,ภาคกลาง,63766.59,251
2023-04-06,S-01,ภาคกลาง,68335.95,234
2023-04-06,S-02,ภาคกลาง,68335.95,362
2023-04-06,S-03,ภาคอีสาน,38723.7,126
2023-04-06,S-04,ภาคอีสาน,38723.7,139
2023-04-06,S-05,ภาคเหนือ,41001.57,134
2023-04-06,S-06,ภาคใต้,36445.84,155
2023-04-06,S-90,ภาคกลาง,68335.95,270
2023-04-07,S-01,ภาคกลาง,74022.12,249
2023-04-07,S-02,ภาคกลาง,74022.12,381
2023-04-07,S-03,ภาคอีสาน,41945.87,152
2023-04-07,S-04,ภาคอีสาน,41945.87,226
2023-04-07,S-05,ภาคเหนือ,44413.27,202
2023-04-07,S-06,ภาคใต้,39478.46,135
2023-04-07,S-90,ภาคกลาง,74022.12,277
2023-04-08,S-01,ภาคกลาง,93902.53,300
2023-04-08,S-02,ภาคกลาง,93902.53,494
2023-04-08,S-03,ภาคอีสาน,53211.43,183
2023-04-08,S-04,ภาคอีสาน,53211.43,219
2023-04-08,S-05,ภาคเหนือ,56341.52,176
2023-04-08,S-06,ภาคใต้,50081.35,178
2023-04-08,S-90,ภาคกลาง,93902.53,336
2023-04-09,S-01,ภาคกลาง,99104.63,506
2023-04-09,S-02,ภาคกลาง,99104.63,367
2023-04-09,S-03,ภาคอีสาน,56159.29,184
2023-04-09,S-04,ภาคอีสาน,56159.29,184
2023-04-09,S-05,ภาคเหนือ,59462.78,204
2023-04-09,S-06,ภาคใต้,52855.8,274
2023-04-09,S-90,ภาคกลาง,99104.63,311
2023-04-10,S-01,ภาคกลาง,95450.4,356
2023-04-10,S-02,ภาคกลาง,95450.4,327
2023-04-10,S-03,ภาคอีสาน,54088.56,267
2023-04-10,S-04,ภาคอีสาน,54088.56,212
2023-04-10,S-05,ภาคเหนือ,57270.24,260
2023-04-10,S-06,ภาคใต้,50906.88,230
2023-04-10,S-90,ภาคกลาง,95450.4,312
2023-04-11,S-01,ภาคกลาง,97514.5,321
2023-04-11,S-02,ภาคกลาง,97514.5,417
2023-04-11,S-03,ภาคอีสาน,55258.21,282
2023-04-11,S-04,ภาคอีสาน,55258.21,270
2023-04-11,S-05,ภาคเหนือ,58508.7,201
2023-04-11,S-06,ภาคใต้,52007.73,178
2023-04-11,S-90,ภาคกลาง,97514.5,366
2023-04-12,S-01,ภาคกลาง,100821.26,552
2023-04-12,S-02,ภาคกลาง,100821.26,533
2023-04-12,S-03,ภาคอีสาน,57132.05,238
2023-04-12,S-04,ภาคอีสาน,57132.05,213
2023-04-12,S-05,ภาคเหนือ,60492.76,314
2023-04-12,S-06,ภาคใต้,53771.34,209
2023-04-12,S-90,ภาคกลาง,100821.26,451
2023-04-13,S-01,ภาคกลาง,99605.73,403
2023-04-13,S-02,ภาคกลาง,99605.73,498
2023-04-13,S-03,ภาคอีสาน,56443.25,277
2023-04-13,S-04,ภาคอีสาน,56443.25,213
2023-04-13,S-05,ภาคเหนือ,59763.44,233
2023-04-13,S-06,ภาคใต้,53123.06,230
2023-04-13,S-90,ภาคกลาง,99605.73,453
2023-04-14,S-01,ภาคกลาง,96743.75,306
2023-04-14,S-02,ภาคกลาง,96743.75,401
2023-04-14,S-03,ภาคอีสาน,54821.46,200
2023-04-14,S-04,ภาคอีสาน,54821.46,198
2023-04-14,S-05,ภาคเหนือ,58046.25,297
2023-04-14,S-06,ภาคใต้,51596.67,170
2023-04-14,S-90,ภาคกลาง,96743.75,514
2023-04-15,S-01,ภาคกลาง,142417.16,471
2023-04-15,S-02,ภาคกลาง,142417.16,716
2023-04-15,S-03,ภาคอีสาน,80703.06,371
2023-04-15,S-04,ภาคอีสาน,80703.06,315
2023-04-15,S-05,ภาคเหนือ,85450.3,332
2023-04-15,S-06,ภาคใต้,75955.82,275
2023-04-15,S-90,ภาคกลาง,142417.16,594
2023-04-16,S-01,ภาคกลาง,130241.75,437
2023-04-16,S-02,ภาคกลาง,130241.75,455
2023-04-16,S-03,ภาคอีสาน,73803.66,239
2023-04-16,S-04,ภาคอีสาน,73803.66,289
2023-04-16,S-05,ภาคเหนือ,78145.05,375
2023-04-16,S-06,ภาคใต้,69462.27,225
2023-04-16,S-90,ภาคกลาง,130241.75,678
2023-04-17,S-01,ภาคกลาง,71972.3,370
2023-04-17,S-02,ภาคกลาง,71972.3,235
2023-04-17,S-03,ภาคอีสาน,40784.3,157
2023-04-17,S-04,ภาคอีสาน,40784.3,183
2023-04-17,S-05,ภาคเหนือ,43183.38,183
2023-04-17,S-06,ภาคใต้,38385.22,175
2023-04-17,S-90,ภาคกลาง,71972.3,237
2023-04-18,S-01,ภาคกลาง,70757.34,326
2023-04-18,S-02,ภาคกลาง,70757.34,240
2023-04-18,S-03,ภาคอีสาน,40095.83,135
2023-04-18,S-04,ภาคอีสาน,40095.83,135
2023-04-18,S-05,ภาคเหนือ,42454.4,134
2023-04-18,S-06,ภาคใต้,37737.25,173
2023-04-18,S-90,ภาคกลาง,70757.34,265
2023-04-19,S-01,ภาคกลาง,74683.5,248
2023-04-19,S-02,ภาคกลาง,74683.5,252
2023-04-19,S-03,ภาคอีสาน,42320.65,161
2023-04-19,S-04,ภาคอีสาน,42320.65,170
2023-04-19,S-05,ภาคเหนือ,44810.1,146
2023-04-19,S-06,ภาคใต้,39831.2,169
2023-04-19,S-90,ภาคกลาง,74683.5,233
2023-04-20,S-01,ภาคกลาง,67080.96,331
2023-04-20,S-02,ภาคกลาง,67080.96,318
2023-04-20,S-03,ภาคอีสาน,38012.54,130
2023-04-20,S-04,ภาคอีสาน,38012.54,160
2023-04-20,S-05,ภาคเหนือ,40248.58,188
2023-04-20,S-06,ภาคใต้,35776.51,123
2023-04-20,S-90,ภาคกลาง,67080.96,307
2023-04-21,S-01,ภาคกลาง,62801.51,261
2023-04-21,S-02,ภาคกลาง,62801.51,211
2023-04-21,S-03,ภาคอีสาน,35587.52,140
2023-04-21,S-04,ภาคอีสาน,35587.52,136
2023-04-21,S-05,ภาคเหนือ,37680.91,161
2023-04-21,S-06,ภาคใต้,33494.14,156
2023-04-21,S-90,ภาคกลาง,62801.51,291
2023-04-22,S-01,ภาคกลาง,95080.62,302
2023-04-22,S-02,ภาคกลาง,95080.62,325
2023-04-22,S-03,ภาคอีสาน,53879.02,261
2023-04-22,S-04,ภาคอีสาน,53879.02,206
2023-04-22,S-05,ภาคเหนือ,57048.37,196
2023-04-22,S-06,ภาคใต้,50709.66,207
2023-04-22,S-90,ภาคกลาง,95080.62,521
2023-04-23,S-01,ภาคกลาง,95742.23,445
2023-04-23,S-02,ภาคกลาง,95742.23,409
2023-04-23,S-03,ภาคอีสาน,54253.93,198
2023-04-23,S-04,ภาคอีสาน,54253.93,180
2023-04-23,S-05,ภาคเหนือ,57445.34,209
2023-04-23,S-06,ภาคใต้,51062.52,208
2023-04-23,S-90,ภาคกลาง,95742.23,364
2023-04-24,S-01,ภาคกลาง,76314.13,352
2023-04-24,S-02,ภาคกลาง,76314.13,281
2023-04-24,S-03,ภาคอีสาน,43244.68,153
2023-04-24,S-04,ภาคอีสาน,43244.68,238
2023-04-24,S-05,ภาคเหนือ,45788.48,226
2023-04-24,S-06,ภาคใต้,40700.87,132
2023-04-24,S-90,ภาคกลาง,76314.13,419
2023-04-25,S-01,ภาคกลาง,77086.9,340
2023-04-25,S-02,ภาคกลาง,77086.9,357
2023-04-25,S-03,ภาคอีสาน,43682.58,212
2023-04-25,S-04,ภาคอีสาน,43682.58,165
2023-04-25,S-05,ภาคเหนือ,46252.14,162
2023-04-25,S-06,ภาคใต้,41113.01,207
2023-04-25,S-90,ภาคกลาง,77086.9,397
2023-04-26,S-01,ภาคกลาง,76187.57,283
2023-04-26,S-02,ภาคกลาง,76187.57,278
2023-04-26,S-03,ภาคอีสาน,43172.95,225
2023-04-26,S-04,ภาคอีสาน,43172.95,231
2023-04-26,S-05,ภาคเหนือ,45712.54,201
2023-04-26,S-06,ภาคใต้,40633.37,142
2023-04-26,S-90,ภาคกลาง,76187.57,340
2023-04-27,S-01,ภาคกลาง,74817.54,236
2023-04-27,S-02,ภาคกลาง,74817.54,262
2023-04-27,S-03,ภาคอีสาน,42396.61,166
2023-04-27,S-04,ภาคอีสาน,42396.61,133
2023-04-27,S-05,ภาคเหนือ,44890.53,160
2023-04-27,S-06,ภาคใต้,39902.69,167
2023-04-27,S-90,ภาคกลาง,74817.54,296
2023-04-28,S-01,ภาคกลาง,73061.98,229
2023-04-28,S-02,ภาคกลาง,73061.98,265
2023-04-28,S-03,ภาคอีสาน,41401.79,151
2023-04-28,S-04,ภาคอีสาน,41401.79,171
2023-04-28,S-05,ภาคเหนือ,43837.19,176
2023-04-28,S-06,ภาคใต้,38966.39,150
2023-04-28,S-90,ภาคกลาง,73061.98,299
2023-04-29,S-01,ภาคกลาง,106173.94,391
2023-04-29,S-02,ภาคกลาง,106173.94,405
2023-04-29,S-03,ภาคอีสาน,60165.23,257
2023-04-29,S-04,ภาคอีสาน,60165.23,191
2023-04-29,S-05,ภาคเหนือ,63704.36,205
2023-04-29,S-06,ภาคใต้,56626.1,292
2023-04-29,S-90,ภาคกลาง,106173.94,364
2023-04-30,S-01,ภาคกลาง,85951.84,339
2023-04-30,S-02,ภาคกลาง,85951.84,313
2023-04-30,S-03,ภาคอีสาน,48706.04,181
2023-04-30,S-04,ภาคอีสาน,48706.04,164
2023-04-30,S-05,ภาคเหนือ,51571.11,209
2023-04-30,S-06,ภาคใต้,45840.98,176
2023-04-30,S-90,ภาคกลาง,85951.84,312
2023-05-01,S-01,ภาคกลาง,73320.15,328
2023-05-01,S-02,ภาคกลาง,73320.15,269
2023-05-01,S-03,ภาคอีสาน,41548.08,205
2023-05-01,S-04,ภาคอีสาน,41548.08,146
2023-05-01,S-05,ภาคเหนือ,43992.09,164
2023-05-01,S-06,ภาคใต้,39104.08,213
2023-05-01,S-90,ภาคกลาง,73320.15,345
2023-05-02,S-01,ภาคกลาง,78329.46,432
2023-05-02,S-02,ภาคกลาง,78329.46,335
2023-05-02,S-03,ภาคอีสาน,44386.69,237
2023-05-02,S-04,ภาคอีสาน,44386.69,164
2023-05-02,S-05,ภาคเหนือ,46997.67,157
2023-05-02,S-06,ภาคใต้,41775.71,186
2023-05-02,S-90,ภาคกลาง,78329.46,376
2023-05-03,S-01,ภาคกลาง,73223.03,287
2023-05-03,S-02,ภาคกลาง,73223.03,278
2023-05-03,S-03,ภาคอีสาน,41493.05,136
2023-05-03,S-04,ภาคอีสาน,41493.05,161
2023-05-03,S-05,ภาคเหนือ,43933.82,167
2023-05-03,S-06,ภาคใต้,39052.29,148
2023-05-03,S-90,ภาคกลาง,73223.03,270
2023-05-04,S-01,ภาคกลาง,76090.88,350
2023-05-04,S-02,ภาคกลาง,76090.88,330
2023-05-04,S-03,ภาคอีสาน,43118.17,160
2023-05-04,S-04,ภาคอีสาน,43118.17,152
2023-05-04,S-05,ภาคเหนือ,45654.53,180
2023-05-04,S-06,ภาคใต้,40581.8,137
2023-05-04,S-90,ภาคกลาง,76090.88,345
2023-05-05,S-01,ภาคกลาง,66938.74,315
2023-05-05,S-02,ภาคกลาง,66938.74,224
