txn_id,txn_date,amount,channel,device,risk_score,is_fraud
TX-109512,2025-10-15,6197.77,ตู้เอทีเอ็ม,สาขา,0.1831,0
TX-106061,2025-11-08,734.27,ต่างประเทศ,สาขา,0.0896,0
TX-105962,2025-10-11,5372.33,หน้าร้าน,บัตร,0.1598,0
TX-107772,2025-10-24,434.71,ต่างประเทศ,สาขา,0.0658,0
TX-113212,2025-11-07,950.07,ตู้เอทีเอ็ม,สาขา,0.0147,0
TX-108926,2025-10-11,4188.90,หน้าร้าน,มือถือ,0.0196,0
TX-100094,2025-10-01,59476.51,ต่างประเทศ,มือถือ,0.2039,0
TX-109317,2025-10-07,418.55,ตู้เอทีเอ็ม,สาขา,0.5299,0
TX-113873,2025-11-26,429.89,ต่างประเทศ,บัตร,0.6725,1
TX-115167,2025-10-17,2643.96,หน้าร้าน,บัตร,0.0878,0
TX-104463,2025-10-13,690.89,ตู้เอทีเอ็ม,เว็บ,0.2158,0
TX-102269,2025-10-29,600.69,ต่างประเทศ,บัตร,0.0963,0
TX-112236,2025-10-12,393.46,ตู้เอทีเอ็ม,บัตร,0.3163,0
TX-103055,2025-10-14,313.95,ตู้เอทีเอ็ม,สาขา,0.0296,0
TX-110775,2025-11-12,4201.96,หน้าร้าน,บัตร,0.0407,0
TX-116788,2025-11-22,5622.45,ออนไลน์,เว็บ,0.037,0
TX-107071,2025-11-04,569.82,ออนไลน์,มือถือ,0.0816,0
TX-105748,2025-10-07,10778.65,หน้าร้าน,เว็บ,0.1069,0
TX-116637,2025-10-18,1551.88,ตู้เอทีเอ็ม,มือถือ,0.0255,0
TX-110790,2025-11-22,1860.25,ออนไลน์,บัตร,0.2409,0
TX-112082,2025-11-10,1391.39,หน้าร้าน,สาขา,0.0299,0
TX-118635,2025-11-29,744.74,หน้าร้าน,มือถือ,0.0552,0
TX-103049,2025-11-22,2155.69,ออนไลน์,มือถือ,0.1849,0
TX-100098,2025-11-01,1565.44,ต่างประเทศ,เว็บ,0.4072,0
TX-119340,2025-11-10,242.10,ออนไลน์,บัตร,0.0924,0
TX-101949,2025-11-05,2259.73,ตู้เอทีเอ็ม,บัตร,0.1578,0
TX-108761,2025-11-27,640.69,ตู้เอทีเอ็ม,เว็บ,0.0419,0
TX-119884,2025-10-27,549.96,ตู้เอทีเอ็ม,บัตร,0.2461,0
TX-117372,2025-11-27,1607.14,ต่างประเทศ,เว็บ,0.2117,0
TX-102837,2025-10-22,1662.40,ออนไลน์,บัตร,0.4471,0
TX-112263,2025-11-29,889.40,ตู้เอทีเอ็ม,เว็บ,0.0954,0
TX-110881,2025-11-18,8063.37,หน้าร้าน,บัตร,0.0985,0
TX-102010,2025-11-21,130.49,ออนไลน์,เว็บ,0.0725,0
TX-102367,2025-10-29,269.33,ต่างประเทศ,มือถือ,0.2816,0
TX-107836,2025-11-10,2683.15,หน้าร้าน,มือถือ,0.0644,0
TX-116517,2025-11-15,8389.99,หน้าร้าน,มือถือ,0.2469,0
TX-116068,2025-10-29,330.08,ตู้เอทีเอ็ม,สาขา,0.2731,0
TX-106589,2025-10-31,3842.34,ตู้เอทีเอ็ม,มือถือ,0.1012,0
TX-108151,2025-11-04,3520.75,ตู้เอทีเอ็ม,มือถือ,0.0681,0
TX-109478,2025-11-23,1011.35,หน้าร้าน,บัตร,0.325,0
TX-114560,2025-11-10,412.81,หน้าร้าน,บัตร,0.1307,0
TX-119405,2025-10-01,860.28,ออนไลน์,มือถือ,0.0823,0
TX-109899,2025-10-30,3312.79,ออนไลน์,บัตร,0.1204,0
TX-109871,2025-11-26,217.27,ออนไลน์,เว็บ,0.0919,0
TX-106846,2025-10-28,276.32,หน้าร้าน,เว็บ,0.3509,0
TX-108410,2025-11-27,587.31,หน้าร้าน,มือถือ,0.2211,0
TX-101661,2025-11-15,737.24,ตู้เอทีเอ็ม,สาขา,0.0358,0
TX-107517,2025-10-23,646.88,ตู้เอทีเอ็ม,สาขา,0.2534,0
TX-111744,2025-10-29,845.05,หน้าร้าน,สาขา,0.036,0
TX-105819,2025-10-20,333.40,ต่างประเทศ,มือถือ,0.1592,0
TX-109251,2025-11-26,275.82,ต่างประเทศ,เว็บ,0.1632,0
TX-119156,2025-10-16,4591.70,ต่างประเทศ,บัตร,0.4031,0
TX-104369,2025-10-25,516.32,ออนไลน์,เว็บ,0.0827,0
TX-105948,2025-10-10,2756.88,ออนไลน์,สาขา,0.1576,0
TX-101589,2025-10-30,337.52,ออนไลน์,มือถือ,0.0331,0
TX-113470,2025-10-12,415.17,ตู้เอทีเอ็ม,บัตร,0.0486,0
TX-106484,2025-10-10,4832.95,ต่างประเทศ,เว็บ,0.0356,0
TX-111388,2025-10-07,1053.19,ต่างประเทศ,เว็บ,0.1765,0
TX-113597,2025-10-18,2557.71,ออนไลน์,มือถือ,0.0249,0
TX-100269,2025-11-12,1330.84,หน้าร้าน,เว็บ,0.0492,0
TX-101956,2025-11-25,581.01,ต่างประเทศ,มือถือ,0.0517,0
TX-100382,2025-10-19,407.67,ต่างประเทศ,เว็บ,0.0746,0
TX-110903,2025-11-17,358.30,ตู้เอทีเอ็ม,สาขา,0.1059,0
TX-101131,2025-11-03,782.94,ตู้เอทีเอ็ม,สาขา,0.1845,0
TX-100033,2025-11-26,1285.25,ออนไลน์,สาขา,0.062,0
TX-105977,2025-11-07,468.58,ออนไลน์,สาขา,0.1568,0
TX-119270,2025-11-06,660.90,ออนไลน์,มือถือ,0.1124,0
TX-104731,2025-10-26,435.70,ออนไลน์,สาขา,0.0048,0
TX-111709,2025-10-31,570.53,ตู้เอทีเอ็ม,มือถือ,0.3518,0
TX-119327,2025-11-10,7445.31,ตู้เอทีเอ็ม,เว็บ,0.0981,0
TX-100401,2025-10-01,225.10,ต่างประเทศ,มือถือ,0.2131,0
TX-117586,2025-11-21,533.31,หน้าร้าน,เว็บ,0.3822,0
TX-119890,2025-11-03,5199.89,ต่างประเทศ,สาขา,0.5734,1
TX-117318,2025-11-20,2846.21,หน้าร้าน,เว็บ,0.2903,0
TX-107634,2025-10-28,3813.50,ตู้เอทีเอ็ม,สาขา,0.1217,0
TX-112537,2025-11-07,1333.51,ตู้เอทีเอ็ม,มือถือ,0.1805,0
TX-118722,2025-10-02,350.72,ต่างประเทศ,มือถือ,0.1195,0
TX-117012,2025-10-02,2181.66,หน้าร้าน,บัตร,0.0352,0
TX-113384,2025-10-21,1163.85,ต่างประเทศ,มือถือ,0.3299,0
TX-116782,2025-11-02,48111.97,ตู้เอทีเอ็ม,เว็บ,0.0801,0
TX-107462,2025-10-14,1827.89,ออนไลน์,มือถือ,0.2883,0
TX-118545,2025-11-24,77.93,ตู้เอทีเอ็ม,บัตร,0.0687,0
TX-115818,2025-10-28,1651.64,ตู้เอทีเอ็ม,มือถือ,0.0367,0
TX-107962,2025-10-25,3662.46,ตู้เอทีเอ็ม,มือถือ,0.0233,0
TX-105920,2025-10-19,551.80,หน้าร้าน,สาขา,0.0409,0
TX-108667,2025-11-26,956.64,หน้าร้าน,บัตร,0.1621,0
TX-112514,2025-11-15,1199.50,หน้าร้าน,บัตร,0.3047,0
TX-113126,2025-11-06,2419.00,ต่างประเทศ,มือถือ,0.1627,0
TX-119764,2025-10-09,1654.21,ออนไลน์,มือถือ,0.0014,0
TX-103389,2025-10-15,2524.84,หน้าร้าน,สาขา,0.0388,0
TX-117728,2025-11-18,325.93,ตู้เอทีเอ็ม,บัตร,0.0534,0
TX-107102,2025-11-03,1322.75,หน้าร้าน,มือถือ,0.094,0
TX-106741,2025-11-19,20913.66,ต่างประเทศ,มือถือ,0.3032,0
TX-117382,2025-10-29,10262.75,ตู้เอทีเอ็ม,สาขา,0.7321,1
TX-105804,2025-11-24,2125.80,ออนไลน์,บัตร,0.1181,0
TX-109795,2025-10-28,1493.69,ออนไลน์,บัตร,0.148,0
TX-111212,2025-11-19,1099.74,ตู้เอทีเอ็ม,บัตร,0.0133,0
TX-111608,2025-11-10,1141.58,หน้าร้าน,เว็บ,0.0211,0
TX-106561,2025-11-10,908.88,ออนไลน์,สาขา,0.2722,0
TX-119950,2025-10-30,2416.65,ตู้เอทีเอ็ม,บัตร,0.1253,0
TX-101004,2025-10-15,3323.05,ออนไลน์,บัตร,0.1092,0
TX-103037,2025-10-23,7817.54,ออนไลน์,เว็บ,0.0162,0
TX-101792,2025-11-20,6774.35,ตู้เอทีเอ็ม,บัตร,0.1048,0
TX-100918,2025-11-15,468.85,หน้าร้าน,บัตร,0.1479,0
TX-116474,2025-10-15,1130.66,ต่างประเทศ,เว็บ,0.0574,0
TX-103241,2025-10-20,186.54,ต่างประเทศ,มือถือ,0.1617,0
TX-109919,2025-11-28,879.07,หน้าร้าน,เว็บ,0.1783,0
TX-104547,2025-10-12,328.50,ตู้เอทีเอ็ม,บัตร,0.0655,0
TX-101782,2025-10-10,1662.74,หน้าร้าน,สาขา,0.1667,0
TX-119329,2025-11-14,1355.83,ต่างประเทศ,สาขา,0.2922,0
TX-103889,2025-11-10,1741.14,ตู้เอทีเอ็ม,เว็บ,0.0906,0
TX-109983,2025-10-23,4077.21,หน้าร้าน,มือถือ,0.2781,0
TX-119719,2025-11-17,399.47,ออนไลน์,มือถือ,0.0574,0
TX-119667,2025-11-10,10518.10,ออนไลน์,บัตร,0.0846,0
TX-105249,2025-11-17,4178.75,ออนไลน์,เว็บ,0.1831,0
TX-110068,2025-11-25,2237.01,หน้าร้าน,สาขา,0.1149,0
TX-115409,2025-10-19,2237.04,ออนไลน์,สาขา,0.9127,1
TX-114565,2025-11-15,3295.74,ต่างประเทศ,สาขา,0.1497,0
TX-108378,2025-11-04,1202.18,หน้าร้าน,เว็บ,0.1137,0
TX-119808,2025-11-06,12057.14,ตู้เอทีเอ็ม,สาขา,0.1092,0
TX-111966,2025-10-27,7154.97,หน้าร้าน,เว็บ,0.0472,0
TX-103264,2025-10-07,2079.50,ออนไลน์,บัตร,0.067,0
TX-114238,2025-11-13,937.64,ตู้เอทีเอ็ม,เว็บ,0.0765,0
TX-110092,2025-11-07,1527.66,ต่างประเทศ,สาขา,0.234,0
TX-118626,2025-11-16,5473.85,ออนไลน์,สาขา,0.0961,0
TX-117563,2025-10-28,5547.93,ต่างประเทศ,มือถือ,0.2064,0
TX-102786,2025-10-08,1230.78,ต่างประเทศ,สาขา,0.0533,0
TX-108454,2025-10-28,6774.20,หน้าร้าน,บัตร,0.0572,0
TX-101489,2025-11-14,1083.34,หน้าร้าน,มือถือ,0.2926,0
TX-113530,2025-10-27,901.88,หน้าร้าน,สาขา,0.0363,0
TX-105088,2025-10-31,1807.81,ตู้เอทีเอ็ม,เว็บ,0.188,0
TX-119410,2025-10-01,3128.98,หน้าร้าน,สาขา,0.0269,0
TX-115504,2025-11-27,313.17,ออนไลน์,บัตร,0.0655,0
TX-116116,2025-10-26,1037.09,หน้าร้าน,สาขา,0.209,0
TX-117047,2025-10-07,462.80,หน้าร้าน,มือถือ,0.1682,0
TX-105414,2025-11-17,1305.15,ออนไลน์,มือถือ,0.2368,0
TX-108473,2025-10-19,3546.62,หน้าร้าน,เว็บ,0.2084,0
TX-101449,2025-10-02,12915.32,ออนไลน์,มือถือ,0.3729,0
TX-100821,2025-10-25,115.07,ต่างประเทศ,เว็บ,0.176,0
TX-105066,2025-11-19,3562.57,หน้าร้าน,เว็บ,0.2478,0
TX-100142,2025-11-07,568.47,ต่างประเทศ,สาขา,0.0744,0
TX-107884,2025-11-18,5207.88,ออนไลน์,สาขา,0.0243,0
TX-114003,2025-11-29,1874.60,ออนไลน์,บัตร,0.1433,0
TX-102917,2025-10-22,2540.10,ออนไลน์,มือถือ,0.2003,0
TX-110319,2025-11-01,1418.28,ตู้เอทีเอ็ม,เว็บ,0.0938,0
TX-108338,2025-11-22,474.11,ออนไลน์,มือถือ,0.0949,0
TX-109286,2025-10-17,3064.64,ต่างประเทศ,สาขา,0.0635,0
TX-117807,2025-10-20,8303.72,ตู้เอทีเอ็ม,บัตร,0.1885,0
TX-112431,2025-11-05,972.99,ออนไลน์,มือถือ,0.0765,0
TX-100762,2025-10-27,384.58,ออนไลน์,มือถือ,0.1402,0
TX-112540,2025-11-20,5916.31,หน้าร้าน,บัตร,0.0886,0
TX-115442,2025-11-22,179.62,หน้าร้าน,สาขา,0.0734,0
TX-105650,2025-11-27,569.98,ตู้เอทีเอ็ม,บัตร,0.385,0
TX-105945,2025-11-02,1346.76,ออนไลน์,สาขา,0.0623,0
TX-115122,2025-10-13,612.03,ออนไลน์,มือถือ,0.143,0
TX-116163,2025-10-07,412.53,ตู้เอทีเอ็ม,มือถือ,0.119,0
TX-118994,2025-11-22,1537.70,หน้าร้าน,เว็บ,0.1356,0
TX-101698,2025-11-18,473.16,หน้าร้าน,มือถือ,0.1486,0
TX-117923,2025-10-29,1277.65,ต่างประเทศ,บัตร,0.0653,0
TX-113277,2025-10-04,1848.57,ออนไลน์,เว็บ,0.2426,0
TX-100815,2025-10-19,3718.49,ออนไลน์,สาขา,0.3703,0
TX-116867,2025-10-23,1133.43,ต่างประเทศ,บัตร,0.2008,0
TX-101426,2025-10-28,105.07,หน้าร้าน,เว็บ,0.3696,0
TX-111547,2025-10-13,224.46,ออนไลน์,มือถือ,0.1068,0
TX-100339,2025-11-06,1563.62,ตู้เอทีเอ็ม,เว็บ,0.1251,0
TX-102064,2025-11-04,765.55,หน้าร้าน,เว็บ,0.1954,0
TX-107723,2025-11-03,318.04,หน้าร้าน,มือถือ,0.0476,0
TX-109987,2025-11-11,157.03,ออนไลน์,มือถือ,0.0783,0
TX-105047,2025-10-20,1102.25,ต่างประเทศ,บัตร,0.0626,0
TX-104053,2025-11-20,2170.04,ออนไลน์,สาขา,0.1862,0
TX-102982,2025-10-30,4697.31,หน้าร้าน,สาขา,0.018,0
TX-103330,2025-11-08,1543.52,ออนไลน์,สาขา,0.1365,0
TX-109272,2025-11-18,1138.50,ออนไลน์,มือถือ,0.0625,0
TX-108595,2025-11-03,104.96,ต่างประเทศ,มือถือ,0.1232,0
TX-101055,2025-11-23,6004.93,ตู้เอทีเอ็ม,เว็บ,0.0643,0
TX-101486,2025-10-25,889.52,ตู้เอทีเอ็ม,เว็บ,0.1053,0
TX-105309,2025-10-19,241.26,ตู้เอทีเอ็ม,บัตร,0.1326,0
TX-113408,2025-11-07,868.71,ต่างประเทศ,มือถือ,0.4679,0
TX-113088,2025-11-07,653.44,ต่างประเทศ,มือถือ,0.0643,0
TX-101236,2025-11-21,408.33,หน้าร้าน,สาขา,0.0893,0
TX-113403,2025-10-03,1103.48,หน้าร้าน,มือถือ,0.1091,0
TX-106769,2025-10-12,547.06,ต่างประเทศ,มือถือ,0.1965,0
TX-111824,2025-11-18,2403.15,หน้าร้าน,เว็บ,0.0305,0
TX-117171,2025-11-23,1723.81,ต่างประเทศ,สาขา,0.1993,0
TX-102392,2025-11-17,1421.61,ต่างประเทศ,เว็บ,0.1134,0
TX-111246,2025-11-01,460.01,ต่างประเทศ,บัตร,0.1822,0
TX-112113,2025-10-01,8954.26,ต่างประเทศ,มือถือ,0.0567,0
TX-114732,2025-11-21,1225.14,ต่างประเทศ,บัตร,0.3928,0
TX-117603,2025-10-25,543.32,ตู้เอทีเอ็ม,บัตร,0.2367,0
TX-104500,2025-10-06,1209.25,ตู้เอทีเอ็ม,สาขา,0.126,0
TX-104878,2025-10-31,200.47,หน้าร้าน,บัตร,0.0728,0
TX-109678,2025-10-29,1806.32,ต่างประเทศ,เว็บ,0.2333,0
TX-102133,2025-11-11,3144.27,ออนไลน์,บัตร,0.3107,0
TX-110721,2025-10-06,1063.42,ตู้เอทีเอ็ม,มือถือ,0.0677,0
TX-117455,2025-10-30,2431.94,หน้าร้าน,บัตร,0.1204,0
TX-118487,2025-10-06,613.52,ตู้เอทีเอ็ม,สาขา,0.8525,1
TX-100153,2025-11-25,364.62,ตู้เอทีเอ็ม,สาขา,0.1603,0
TX-111067,2025-10-26,503.93,หน้าร้าน,มือถือ,0.3726,0
TX-111968,2025-11-29,4433.17,ออนไลน์,สาขา,0.0333,0
TX-103345,2025-10-25,10231.12,ตู้เอทีเอ็ม,สาขา,0.201,0
TX-117039,2025-10-16,1010.56,ต่างประเทศ,มือถือ,0.2463,0
TX-119675,2025-11-16,8974.43,ออนไลน์,มือถือ,0.0795,0
TX-109837,2025-10-25,2236.66,ต่างประเทศ,เว็บ,0.1262,0
TX-119055,2025-10-13,1282.98,ตู้เอทีเอ็ม,สาขา,0.0614,0
TX-116790,2025-11-12,335.86,ตู้เอทีเอ็ม,สาขา,0.0276,0
TX-119189,2025-11-10,4096.21,หน้าร้าน,สาขา,0.2823,0
TX-119578,2025-11-07,4449.39,ออนไลน์,มือถือ,0.2378,0
TX-106308,2025-11-09,1683.29,ตู้เอทีเอ็ม,สาขา,0.1452,0
TX-118742,2025-10-03,1458.44,ตู้เอทีเอ็ม,บัตร,0.1484,0
TX-105574,2025-10-30,356.21,ตู้เอทีเอ็ม,เว็บ,0.1776,0
TX-104782,2025-11-15,403.61,ต่างประเทศ,เว็บ,0.0741,0
TX-109083,2025-11-03,4557.49,ต่างประเทศ,บัตร,0.1629,0
TX-110932,2025-10-31,637.39,ตู้เอทีเอ็ม,บัตร,0.1582,0
TX-107271,2025-10-02,487.37,ออนไลน์,มือถือ,0.1618,0
TX-104553,2025-11-28,2615.91,ต่างประเทศ,บัตร,0.9783,1
TX-119135,2025-10-16,1531.19,ตู้เอทีเอ็ม,เว็บ,0.2012,0
TX-118286,2025-11-10,656.78,หน้าร้าน,บัตร,0.0334,0
TX-109364,2025-11-24,260.51,หน้าร้าน,สาขา,0.0199,0
