transaction_id,txn_date,item
T-200177,2025-07-16,ผ้าเช็ดทำความสะอาด
T-200177,2025-07-16,ไข่ไก่
T-200178,2025-07-24,ถุงพลาสติก
T-200178,2025-07-24,น้ำดื่ม
T-200178,2025-07-24,แชมพู
T-200179,2025-08-08,กาแฟสด
T-200179,2025-08-08,นมสด
T-200179,2025-08-08,น้ำดื่ม
T-200179,2025-08-08,มันฝรั่งทอด
T-200180,2025-08-08,ชาเขียว
T-200180,2025-08-08,ถุงพลาสติก
T-200180,2025-08-08,ผงซักฟอก
T-200181,2025-08-19,กาแฟสด
T-200181,2025-08-19,ขนมปัง
T-200181,2025-08-19,น้ำดื่ม
T-200181,2025-08-19,มันฝรั่งทอด
T-200181,2025-08-19,ไข่ไก่
T-200182,2025-07-27,ชาเขียว
T-200182,2025-07-27,ถุงพลาสติก
T-200182,2025-07-27,บะหมี่กึ่งสำเร็จรูป
T-200182,2025-07-27,มันฝรั่งทอด
T-200183,2025-09-07,ถุงพลาสติก
T-200183,2025-09-07,นมสด
T-200183,2025-09-07,เบียร์
T-200184,2025-07-07,ชาเขียว
T-200184,2025-07-07,ถุงพลาสติก
T-200184,2025-07-07,น้ำดื่ม
T-200184,2025-07-07,บะหมี่กึ่งสำเร็จรูป
T-200184,2025-07-07,มันฝรั่งทอด
T-200184,2025-07-07,แชมพู
T-200185,2025-07-15,ขนมปัง
T-200185,2025-07-15,ถุงพลาสติก
T-200185,2025-07-15,นมสด
T-200185,2025-07-15,บะหมี่กึ่งสำเร็จรูป
T-200185,2025-07-15,เบียร์
T-200186,2025-08-22,บะหมี่กึ่งสำเร็จรูป
T-200187,2025-09-18,ถุงพลาสติก
T-200187,2025-09-18,ผ้าอ้อม
T-200187,2025-09-18,ผ้าเช็ดทำความสะอาด
T-200188,2025-07-11,ชาเขียว
T-200189,2025-07-09,ขนมปัง
T-200189,2025-07-09,ผงซักฟอก
T-200190,2025-09-22,กาแฟสด
T-200190,2025-09-22,เบียร์
T-200190,2025-09-22,ไข่ไก่
T-200191,2025-07-04,ไข่ไก่
T-200192,2025-07-14,กาแฟสด
T-200192,2025-07-14,ถุงพลาสติก
T-200192,2025-07-14,บะหมี่กึ่งสำเร็จรูป
T-200192,2025-07-14,ผ้าอ้อม
T-200192,2025-07-14,ผ้าเช็ดทำความสะอาด
T-200192,2025-07-14,แชมพู
T-200192,2025-07-14,ไข่ไก่
T-200193,2025-08-09,ถุงพลาสติก
T-200193,2025-08-09,นมสด
T-200193,2025-08-09,น้ำดื่ม
T-200193,2025-08-09,ผ้าอ้อม
T-200193,2025-08-09,ผ้าเช็ดทำความสะอาด
T-200194,2025-08-23,ขนมปัง
T-200194,2025-08-23,ชาเขียว
T-200194,2025-08-23,ถุงพลาสติก
T-200194,2025-08-23,น้ำดื่ม
T-200195,2025-07-17,ไข่ไก่
T-200196,2025-09-18,ถุงพลาสติก
T-200196,2025-09-18,ผงซักฟอก
T-200197,2025-09-07,ผงซักฟอก
T-200197,2025-09-07,ผ้าอ้อม
T-200197,2025-09-07,เบียร์
T-200198,2025-09-22,ถุงพลาสติก
T-200198,2025-09-22,น้ำดื่ม
T-200198,2025-09-22,มันฝรั่งทอด
T-200198,2025-09-22,เบียร์
T-200199,2025-07-06,กาแฟสด
T-200199,2025-07-06,ถุงพลาสติก
T-200199,2025-07-06,นมสด
T-200199,2025-07-06,น้ำดื่ม
T-200199,2025-07-06,บะหมี่กึ่งสำเร็จรูป
T-200199,2025-07-06,ไข่ไก่
T-200200,2025-08-06,ถุงพลาสติก
T-200200,2025-08-06,บะหมี่กึ่งสำเร็จรูป
T-200201,2025-08-02,ถุงพลาสติก
T-200202,2025-09-24,ชาเขียว
T-200202,2025-09-24,ถุงพลาสติก
T-200203,2025-08-21,ขนมปัง
T-200203,2025-08-21,ถุงพลาสติก
T-200203,2025-08-21,น้ำดื่ม
T-200203,2025-08-21,บะหมี่กึ่งสำเร็จรูป
T-200204,2025-09-26,ถุงพลาสติก
T-200204,2025-09-26,นมสด
T-200204,2025-09-26,บะหมี่กึ่งสำเร็จรูป
T-200204,2025-09-26,ผงซักฟอก
T-200205,2025-08-17,ขนมปัง
T-200205,2025-08-17,นมสด
T-200205,2025-08-17,แชมพู
T-200205,2025-08-17,ไข่ไก่
T-200206,2025-09-15,กาแฟสด
T-200206,2025-09-15,ถุงพลาสติก
T-200206,2025-09-15,นมสด
T-200207,2025-07-21,ถุงพลาสติก
T-200207,2025-07-21,ผ้าอ้อม
T-200207,2025-07-21,เบียร์
T-200207,2025-07-21,แชมพู
T-200208,2025-07-03,ถุงพลาสติก
T-200208,2025-07-03,ผงซักฟอก
T-200209,2025-08-09,กาแฟสด
T-200209,2025-08-09,น้ำดื่ม
T-200209,2025-08-09,ไข่ไก่
T-200210,2025-09-20,นมสด
T-200210,2025-09-20,น้ำดื่ม
T-200211,2025-07-18,กาแฟสด
T-200211,2025-07-18,ไข่ไก่
T-200212,2025-07-07,ถุงพลาสติก
T-200212,2025-07-07,มันฝรั่งทอด
T-200212,2025-07-07,แชมพู
T-200213,2025-08-20,ชาเขียว
T-200213,2025-08-20,ถุงพลาสติก
T-200213,2025-08-20,เบียร์
T-200213,2025-08-20,แชมพู
T-200214,2025-09-02,ขนมปัง
T-200214,2025-09-02,ถุงพลาสติก
T-200214,2025-09-02,ไข่ไก่
T-200215,2025-08-03,ถุงพลาสติก
T-200215,2025-08-03,เบียร์
T-200216,2025-09-02,ถุงพลาสติก
T-200216,2025-09-02,น้ำดื่ม
T-200216,2025-09-02,มันฝรั่งทอด
T-200217,2025-08-12,ถุงพลาสติก
T-200217,2025-08-12,เบียร์
T-200217,2025-08-12,ไข่ไก่
T-200218,2025-08-01,ถุงพลาสติก
T-200218,2025-08-01,น้ำดื่ม
T-200219,2025-08-17,น้ำดื่ม
T-200219,2025-08-17,ไข่ไก่
T-200220,2025-07-11,น้ำดื่ม
T-200220,2025-07-11,ผ้าเช็ดทำความสะอาด
T-200220,2025-07-11,แชมพู
T-200220,2025-07-11,ไข่ไก่
T-200221,2025-08-10,ขนมปัง
T-200221,2025-08-10,ถุงพลาสติก
T-200222,2025-09-28,ขนมปัง
T-200222,2025-09-28,ถุงพลาสติก
T-200222,2025-09-28,น้ำดื่ม
T-200222,2025-09-28,บะหมี่กึ่งสำเร็จรูป
T-200223,2025-08-20,ถุงพลาสติก
T-200223,2025-08-20,นมสด
T-200224,2025-09-28,ถุงพลาสติก
T-200225,2025-09-14,ขนมปัง
T-200225,2025-09-14,ไข่ไก่
T-200226,2025-08-26,นมสด
T-200226,2025-08-26,น้ำดื่ม
T-200227,2025-07-04,ขนมปัง
T-200227,2025-07-04,ถุงพลาสติก
T-200227,2025-07-04,บะหมี่กึ่งสำเร็จรูป
T-200228,2025-08-11,ชาเขียว
T-200228,2025-08-11,ถุงพลาสติก
T-200228,2025-08-11,นมสด
T-200228,2025-08-11,น้ำดื่ม
T-200228,2025-08-11,แชมพู
T-200229,2025-08-31,ชาเขียว
T-200229,2025-08-31,ถุงพลาสติก
T-200229,2025-08-31,นมสด
T-200230,2025-08-21,ขนมปัง
T-200230,2025-08-21,ถุงพลาสติก
T-200230,2025-08-21,ผงซักฟอก
T-200230,2025-08-21,มันฝรั่งทอด
T-200231,2025-08-15,ถุงพลาสติก
T-200231,2025-08-15,นมสด
T-200231,2025-08-15,น้ำดื่ม
T-200231,2025-08-15,ผงซักฟอก
T-200232,2025-08-13,กาแฟสด
T-200232,2025-08-13,ถุงพลาสติก
T-200232,2025-08-13,นมสด
T-200232,2025-08-13,ผงซักฟอก
T-200232,2025-08-13,ผ้าอ้อม
T-200232,2025-08-13,ผ้าเช็ดทำความสะอาด
T-200232,2025-08-13,มันฝรั่งทอด
T-200232,2025-08-13,เบียร์
T-200233,2025-08-01,กาแฟสด
T-200233,2025-08-01,ถุงพลาสติก
T-200233,2025-08-01,น้ำดื่ม
T-200233,2025-08-01,บะหมี่กึ่งสำเร็จรูป
T-200233,2025-08-01,แชมพู
T-200234,2025-09-02,ขนมปัง
T-200234,2025-09-02,ถุงพลาสติก
T-200234,2025-09-02,ไข่ไก่
T-200235,2025-09-10,ขนมปัง
T-200235,2025-09-10,บะหมี่กึ่งสำเร็จรูป
T-200235,2025-09-10,เบียร์
T-200236,2025-08-06,ขนมปัง
T-200236,2025-08-06,ถุงพลาสติก
T-200236,2025-08-06,นมสด
T-200236,2025-08-06,แชมพู
T-200237,2025-09-25,กาแฟสด
T-200237,2025-09-25,ถุงพลาสติก
T-200237,2025-09-25,นมสด
T-200237,2025-09-25,ผ้าอ้อม
T-200237,2025-09-25,ผ้าเช็ดทำความสะอาด
T-200237,2025-09-25,เบียร์
T-200237,2025-09-25,ไข่ไก่
T-200238,2025-07-18,กาแฟสด
T-200238,2025-07-18,ขนมปัง
T-200238,2025-07-18,ถุงพลาสติก
T-200239,2025-07-02,ชาเขียว
T-200239,2025-07-02,น้ำดื่ม
T-200240,2025-08-17,ถุงพลาสติก
T-200240,2025-08-17,น้ำดื่ม
T-200240,2025-08-17,มันฝรั่งทอด
T-200240,2025-08-17,เบียร์
T-200241,2025-09-23,ถุงพลาสติก
T-200241,2025-09-23,นมสด
T-200241,2025-09-23,ผ้าอ้อม
T-200241,2025-09-23,ผ้าเช็ดทำความสะอาด
T-200242,2025-09-11,ถุงพลาสติก
T-200242,2025-09-11,น้ำดื่ม
T-200243,2025-07-18,กาแฟสด
T-200243,2025-07-18,ถุงพลาสติก
T-200243,2025-07-18,ผ้าอ้อม
T-200243,2025-07-18,มันฝรั่งทอด
T-200244,2025-08-12,ถุงพลาสติก
T-200244,2025-08-12,น้ำดื่ม
T-200244,2025-08-12,ไข่ไก่
T-200245,2025-09-03,ถุงพลาสติก
T-200246,2025-07-21,กาแฟสด
T-200246,2025-07-21,ถุงพลาสติก
T-200246,2025-07-21,นมสด
T-200246,2025-07-21,เบียร์
T-200247,2025-07-18,ขนมปัง
T-200247,2025-07-18,ชาเขียว
T-200247,2025-07-18,ถุงพลาสติก
T-200247,2025-07-18,น้ำดื่ม
T-200247,2025-07-18,แชมพู
T-200248,2025-07-01,ถุงพลาสติก
T-200248,2025-07-01,น้ำดื่ม
T-200249,2025-07-26,ถุงพลาสติก
T-200249,2025-07-26,นมสด
T-200249,2025-07-26,ไข่ไก่
T-200250,2025-09-17,ขนมปัง
T-200250,2025-09-17,ถุงพลาสติก
T-200250,2025-09-17,ผ้าเช็ดทำความสะอาด
T-200251,2025-08-22,กาแฟสด
T-200251,2025-08-22,ขนมปัง
T-200251,2025-08-22,มันฝรั่งทอด
T-200252,2025-09-18,ถุงพลาสติก
T-200252,2025-09-18,นมสด
T-200252,2025-09-18,น้ำดื่ม
T-200252,2025-09-18,ไข่ไก่
T-200253,2025-08-04,ถุงพลาสติก
T-200253,2025-08-04,ไข่ไก่
T-200254,2025-07-03,กาแฟสด
T-200254,2025-07-03,ถุงพลาสติก
T-200254,2025-07-03,แชมพู
T-200255,2025-08-10,ถุงพลาสติก
T-200255,2025-08-10,บะหมี่กึ่งสำเร็จรูป
T-200255,2025-08-10,มันฝรั่งทอด
T-200256,2025-09-02,ขนมปัง
T-200256,2025-09-02,ถุงพลาสติก
T-200256,2025-09-02,มันฝรั่งทอด
T-200257,2025-07-10,ถุงพลาสติก
T-200257,2025-07-10,บะหมี่กึ่งสำเร็จรูป
T-200257,2025-07-10,ผ้าเช็ดทำความสะอาด
T-200257,2025-07-10,มันฝรั่งทอด
T-200257,2025-07-10,ไข่ไก่
T-200258,2025-09-26,ขนมปัง
T-200258,2025-09-26,ถุงพลาสติก
T-200258,2025-09-26,น้ำดื่ม
T-200259,2025-09-08,ถุงพลาสติก
T-200259,2025-09-08,น้ำดื่ม
T-200259,2025-09-08,แชมพู
T-200260,2025-08-25,ถุงพลาสติก
T-200260,2025-08-25,เบียร์
T-200260,2025-08-25,ไข่ไก่
T-200261,2025-07-15,กาแฟสด
T-200261,2025-07-15,ขนมปัง
T-200261,2025-07-15,ถุงพลาสติก
T-200261,2025-07-15,เบียร์
T-200262,2025-07-26,ขนมปัง
T-200262,2025-07-26,นมสด
T-200262,2025-07-26,น้ำดื่ม
T-200262,2025-07-26,บะหมี่กึ่งสำเร็จรูป
T-200263,2025-09-12,เบียร์
T-200264,2025-09-26,ขนมปัง
T-200264,2025-09-26,ถุงพลาสติก
T-200264,2025-09-26,แชมพู
T-200265,2025-08-02,กาแฟสด
T-200265,2025-08-02,ถุงพลาสติก
T-200265,2025-08-02,นมสด
T-200265,2025-08-02,น้ำดื่ม
T-200266,2025-09-18,ชาเขียว
T-200267,2025-08-10,ถุงพลาสติก
T-200268,2025-09-26,ขนมปัง
T-200268,2025-09-26,ถุงพลาสติก
T-200268,2025-09-26,นมสด
T-200268,2025-09-26,ผงซักฟอก
T-200269,2025-07-28,ถุงพลาสติก
T-200269,2025-07-28,นมสด
T-200269,2025-07-28,ไข่ไก่
T-200270,2025-08-11,กาแฟสด
T-200270,2025-08-11,ขนมปัง
T-200270,2025-08-11,ถุงพลาสติก
T-200270,2025-08-11,นมสด
T-200270,2025-08-11,น้ำดื่ม
T-200271,2025-09-17,ชาเขียว
T-200271,2025-09-17,ถุงพลาสติก
T-200272,2025-08-31,ชาเขียว
T-200272,2025-08-31,ถุงพลาสติก
T-200272,2025-08-31,ผงซักฟอก
T-200272,2025-08-31,มันฝรั่งทอด
T-200273,2025-07-05,ขนมปัง
T-200273,2025-07-05,ถุงพลาสติก
T-200273,2025-07-05,นมสด
T-200273,2025-07-05,น้ำดื่ม
T-200273,2025-07-05,ไข่ไก่
T-200274,2025-07-26,ขนมปัง
T-200274,2025-07-26,ชาเขียว
T-200274,2025-07-26,ไข่ไก่
T-200275,2025-09-26,ขนมปัง
T-200275,2025-09-26,ชาเขียว
T-200275,2025-09-26,ถุงพลาสติก
T-200275,2025-09-26,ไข่ไก่
T-200276,2025-09-26,ชาเขียว
T-200276,2025-09-26,ถุงพลาสติก
T-200276,2025-09-26,มันฝรั่งทอด
T-200277,2025-07-05,ขนมปัง
T-200277,2025-07-05,ถุงพลาสติก
T-200278,2025-07-06,ขนมปัง
T-200278,2025-07-06,ชาเขียว
T-200278,2025-07-06,ถุงพลาสติก
T-200278,2025-07-06,น้ำดื่ม
T-200278,2025-07-06,บะหมี่กึ่งสำเร็จรูป
T-200278,2025-07-06,มันฝรั่งทอด
T-200278,2025-07-06,แชมพู
T-200279,2025-07-17,น้ำดื่ม
T-200279,2025-07-17,มันฝรั่งทอด
T-200280,2025-09-19,ขนมปัง
T-200280,2025-09-19,ถุงพลาสติก
T-200281,2025-08-13,ขนมปัง
T-200281,2025-08-13,ชาเขียว
T-200281,2025-08-13,ถุงพลาสติก
T-200281,2025-08-13,น้ำดื่ม
T-200281,2025-08-13,บะหมี่กึ่งสำเร็จรูป
